"","vess","yr","month","tech_1","tech_2","lat","lon","catch"
"9862","ID_9",1988,11,1,0,357,143,34.2852568408142
"9863","ID_3",1989,12,0,0,336,489,5.15507136721224
"9864","ID_1",2007,12,1,1,148,433,10.0777018061516
"9865","ID_2",1998,8,0,0,142,510,7.84393247422767
"9866","ID_17",1990,6,1,0,204,380,49.3034533240804
"9867","ID_16",1985,11,0,0,265,323,9.04656829810525
"9868","ID_8",1991,11,0,0,277,256,2.88663769196372
"9869","ID_18",2009,1,1,1,378,153,104.883875708063
"9870","ID_4",1989,5,0,0,78,119,54.0159192693659
"9871","ID_14",1994,3,1,0,141,225,69.5354117357558
"9872","ID_4",1988,7,0,0,62,129,24.4090406558983
"9873","ID_13",1988,12,0,0,54,325,24.7361769764929
"9874","ID_15",2006,3,1,1,158,208,280.005526123513
"9875","ID_12",2007,1,1,1,253,98,48.2978842657121
"9876","ID_18",1994,2,1,0,325,81,25.3441740684351
"9877","ID_3",1981,5,0,0,121,518,100.282318119587
"9878","ID_4",2003,2,1,0,270,473,10.5849730352059
"9879","ID_1",1980,11,0,0,386,531,68.1038809858254
"9880","ID_19",1987,8,0,0,249,471,49.1523724622633
"9881","ID_12",1988,3,0,0,11,202,127.819929802942
"9882","ID_14",1995,7,1,0,385,552,26.6060060921949
"9883","ID_19",2004,1,1,0,59,192,53.4950697651998
"9884","ID_18",2008,2,1,1,113,201,248.460338673156
"9885","ID_9",1986,4,1,0,103,70,27.4861160306607
"9886","ID_12",1998,10,0,0,97,240,65.7049787310984
"9887","ID_13",1982,9,0,0,255,372,29.5819253982639
"9888","ID_9",1985,3,1,0,380,280,45.3872340417184
"9889","ID_14",1998,9,1,0,225,164,42.8958727436224
"9890","ID_9",2006,2,1,1,319,234,28.2208502288475
"9891","ID_20",1980,2,0,0,237,37,15.9460486926517
"9892","ID_14",1994,11,1,0,22,145,27.7875561177076
"9893","ID_20",1997,10,0,0,37,200,152.328893288698
"9894","ID_20",1982,9,0,0,210,89,84.37081917487
"9895","ID_4",1988,2,0,0,153,126,47.3274128571866
"9896","ID_11",1995,10,1,0,377,136,135.983950818262
"9897","ID_8",2003,7,1,0,95,101,97.5630211764117
"9898","ID_10",1996,5,0,0,225,88,32.2605646206225
"9899","ID_17",1999,7,1,0,315,215,60.0716957893332
"9900","ID_19",2005,10,1,0,101,81,37.9945210370933
"9901","ID_19",1994,6,0,0,125,223,87.8971793848683
"9902","ID_15",1989,2,0,0,310,14,3.59159103274971
"9903","ID_19",1983,4,0,0,345,501,148.627518671618
"9904","ID_15",2002,9,1,1,101,329,24.5856954714368
"9905","ID_15",2003,6,1,1,120,196,444.231331550322
"9906","ID_16",1983,6,0,0,173,479,40.5572819308752
"9907","ID_11",1994,6,1,0,239,331,147.967952290447
"9908","ID_5",1991,8,1,0,102,144,36.1525054717427
"9909","ID_1",1980,3,0,0,368,27,131.246468481424
"9910","ID_9",1986,10,1,0,152,107,25.7181216351492
"9911","ID_13",2001,12,1,0,116,164,330.811763494641
"9912","ID_18",1986,3,0,0,66,520,17.5182370861726
"9913","ID_8",1982,3,0,0,28,333,75.1500021700019
"9914","ID_11",2004,2,1,0,186,291,12.0664453671006
"9915","ID_18",1984,7,0,0,204,118,72.7667426359288
"9916","ID_4",1981,12,0,0,30,583,15.5882343956298
"9917","ID_11",1992,1,1,0,248,139,70.014340467384
"9918","ID_16",1992,1,0,0,374,537,4.85737553273644
"9919","ID_1",1997,3,0,0,50,469,11.2767205906712
"9920","ID_13",1990,7,1,0,156,427,53.6045309789499
"9921","ID_7",2004,7,1,1,287,527,12.438059250935
"9922","ID_8",1981,5,0,0,91,48,46.4132040489622
"9923","ID_9",2008,7,1,1,41,187,116.877439263794
"9924","ID_13",2001,8,1,0,105,205,264.431400875978
"9925","ID_3",2007,8,1,0,355,148,74.9755706020329
"9926","ID_18",1983,9,0,0,179,282,170.520732279552
"9927","ID_11",2002,9,1,0,301,170,25.8946709343773
"9928","ID_14",1999,11,1,0,257,293,50.8462164191905
"9929","ID_12",2000,4,1,0,58,183,190.800771963381
"9930","ID_11",1988,10,1,0,270,104,33.7996728390271
"9931","ID_20",1990,11,0,0,243,267,4.98173637466742
"9932","ID_20",1993,11,0,0,253,114,58.0845805017489
"9933","ID_13",2007,9,1,0,57,67,23.4990035010182
"9934","ID_1",1988,2,0,0,330,162,10.7065036975461
"9935","ID_4",1984,8,0,0,63,284,55.8411493508913
"9936","ID_2",1997,10,0,0,385,82,70.5254235565924
"9937","ID_11",2004,8,1,0,146,227,181.002389708634
"9938","ID_15",1980,2,0,0,196,142,105.979363887303
"9939","ID_18",2005,2,1,1,17,221,137.713955390783
"9940","ID_4",1989,8,0,0,128,383,16.7559347468069
"9941","ID_9",2008,1,1,1,333,341,11.7216402215327
"9942","ID_6",1988,4,0,0,265,257,15.4886320461115
"9943","ID_8",1991,8,0,0,256,445,27.0318048391449
"9944","ID_1",2003,8,1,0,323,552,5.07339342910232
"9945","ID_2",2002,6,1,0,49,81,63.045412729448
"9946","ID_3",2002,3,0,0,176,223,273.84705037494
"9947","ID_5",1987,1,0,0,203,134,120.400528554855
"9948","ID_1",2004,7,1,0,119,180,298.830854426043
"9949","ID_6",2001,5,1,1,198,174,169.775704641251
"9950","ID_11",1991,9,1,0,262,391,98.1893711354606
"9951","ID_18",1999,8,1,1,69,96,291.127644987231
"9952","ID_12",1991,6,0,0,367,334,8.39616041783689
"9953","ID_12",1996,6,0,0,74,150,116.17986996735
"9954","ID_3",1997,10,0,0,86,222,161.36545240292
"9955","ID_19",2007,2,1,0,148,176,207.143510633407
"9956","ID_10",2007,8,1,1,270,302,6.97723274669861
"9957","ID_11",1990,2,1,0,81,34,39.5366708681975
"9958","ID_9",1998,1,1,1,84,211,220.048883562346
"9959","ID_9",1984,4,0,0,110,382,59.2053814763974
"9960","ID_17",2009,11,1,0,82,161,147.787600922821
"9961","ID_3",1991,5,0,0,211,49,14.3563020462079
"9962","ID_20",1987,7,0,0,50,393,12.3744993360011
"9963","ID_6",2000,10,1,1,377,176,110.856920761696
"9964","ID_2",1986,9,0,0,359,77,46.2294509111581
"9965","ID_16",2003,4,1,1,379,315,14.6793482415457
"9966","ID_1",2009,9,1,1,374,568,16.2402534920409
"9967","ID_18",1982,11,0,0,384,521,32.4882380902831
"9968","ID_6",2006,10,1,1,49,559,9.79101067524691
"9969","ID_18",1980,6,0,0,106,168,163.171313959551
"9970","ID_6",1988,10,0,0,148,412,68.9543397054864
"9971","ID_16",2004,3,1,1,197,162,100.441916054581
"9972","ID_12",1982,2,0,0,227,568,86.3010764048959
"9973","ID_9",2006,10,1,1,386,83,126.069772343968
"9974","ID_14",1980,11,0,0,43,526,50.5035709721301
"9975","ID_12",1997,5,0,0,274,110,48.9288180893093
"9976","ID_7",2006,7,1,1,343,126,141.166866897926
"9977","ID_1",1993,2,0,0,168,306,31.6903685696215
"9978","ID_12",1987,3,0,0,221,237,10.1239439887425
"9979","ID_18",1992,6,0,0,194,105,72.2327745530665
"9980","ID_3",1988,7,0,0,212,454,25.882381235924
"9981","ID_12",1991,10,0,0,344,496,3.20045377657193
"9982","ID_16",1995,9,0,0,260,336,52.7725599273366
"9983","ID_9",1982,10,0,0,129,508,19.6026363366881
"9984","ID_3",1997,9,0,0,136,423,7.80308460869997
"9985","ID_10",1992,2,0,0,120,371,8.24584477430208
"9986","ID_19",2009,3,1,0,375,508,5.56002975116558
"9987","ID_5",2003,6,1,0,381,62,40.7713124857238
"9988","ID_18",1992,1,0,0,69,486,15.3864029558512
"9989","ID_15",1985,5,0,0,215,504,62.7512628120533
"9990","ID_18",1998,5,1,0,314,372,16.0561635605699
"9991","ID_12",1996,3,0,0,185,378,15.9970059169064
"9992","ID_17",1984,11,0,0,97,117,42.9022688018302
"9993","ID_12",1985,10,0,0,126,581,9.12031685287391
"9994","ID_8",1990,10,0,0,86,300,67.2862106518114
"9995","ID_20",2002,12,1,0,321,581,8.96200142528401
"9996","ID_17",1993,2,1,0,161,392,52.4102902031902
"9997","ID_9",1988,8,1,0,105,337,75.8761170532016
"9998","ID_14",1995,5,1,0,20,212,132.46199593401
"9999","ID_9",1986,2,1,0,137,200,54.7097911049385
"10000","ID_13",1990,8,1,0,98,263,52.2037392825972
"10001","ID_4",1989,1,0,0,114,307,132.488662594331
"10002","ID_9",1986,12,1,0,142,393,53.375930164041
"10003","ID_19",2005,7,1,0,30,147,41.671132215717
"10004","ID_7",1990,6,0,0,303,160,18.5512433800149
"10005","ID_12",2007,3,1,1,86,230,74.728996595741
"10006","ID_13",1988,6,0,0,280,405,26.6846028465043
"10007","ID_2",1999,3,0,0,206,453,19.4761869305821
"10008","ID_5",2004,1,1,0,133,192,189.121939010643
"10009","ID_3",1985,5,0,0,131,312,91.0216543035767
"10010","ID_10",1989,7,0,0,198,439,51.5080655593768
"10011","ID_11",1993,9,1,0,108,143,61.427897580157
"10012","ID_1",2004,1,1,0,146,130,204.011428575327
"10013","ID_14",1999,1,1,0,132,232,255.567817027467
"10014","ID_12",1999,3,0,0,152,183,209.178464379857
"10015","ID_2",1985,6,0,0,165,347,41.1554109961433
"10016","ID_7",2004,7,1,1,387,233,89.2298713971962
"10017","ID_18",2005,10,1,1,159,299,23.0409557434148
"10018","ID_7",2003,11,1,1,370,303,28.5664491574681
"10019","ID_3",1981,4,0,0,335,140,57.8158798642318
"10020","ID_16",1983,4,0,0,175,547,17.3086174155574
"10021","ID_5",1993,7,1,0,69,209,94.9959539925191
"10022","ID_6",1989,6,0,0,287,504,6.57427248760551
"10023","ID_3",2000,3,0,0,299,332,16.3386429812187
"10024","ID_17",2002,12,1,0,178,26,6.62852531536503
"10025","ID_16",1988,9,0,0,7,570,2.1095247578106
"10026","ID_20",2009,1,1,0,163,533,5.12592468144708
"10027","ID_11",1994,8,1,0,161,374,76.1419418380357
"10028","ID_3",1996,3,0,0,306,183,20.7524125822092
"10029","ID_5",1984,1,0,0,257,501,39.8809422961995
"10030","ID_20",2006,10,1,0,350,286,4.09795306807656
"10031","ID_16",2001,5,1,0,261,241,10.4329896731554
"10032","ID_6",2000,12,1,1,189,234,316.53195186515
"10033","ID_4",1980,4,0,0,150,427,80.6567121777734
"10034","ID_3",1994,11,0,0,205,477,9.70960742001427
"10035","ID_6",1989,9,0,0,74,20,4.16437234513607
"10036","ID_20",2006,7,1,0,73,566,3.11298445745107
"10037","ID_5",2007,9,1,0,252,334,3.54416175743221
"10038","ID_14",1995,12,1,0,292,404,16.826200165381
"10039","ID_12",1994,11,0,0,96,548,4.2471254419716
"10040","ID_7",1985,11,0,0,174,130,111.640660994644
"10041","ID_2",2005,6,1,0,39,132,25.9754778046888
"10042","ID_19",1981,11,0,0,358,199,45.9058879320036
"10043","ID_13",1994,10,1,0,163,410,17.9551985542663
"10044","ID_17",1981,11,0,0,60,172,65.1502210768749
"10045","ID_20",2008,6,1,0,203,20,4.32460983825363
"10046","ID_10",2002,10,1,1,57,573,18.5365670992271
"10047","ID_17",2007,1,1,0,203,116,92.9472269993202
"10048","ID_12",1982,8,0,0,90,309,68.3064940362739
"10049","ID_3",1986,10,0,0,324,479,106.139964353336
"10050","ID_8",1996,6,1,0,266,306,62.4805508348022
"10051","ID_11",2006,6,1,0,167,218,109.020629782616
"10052","ID_1",1993,11,0,0,153,271,54.691871873158
"10053","ID_16",1998,7,0,0,16,187,305.882386744011
"10054","ID_1",2000,9,1,0,363,500,11.8055260304404
"10055","ID_4",2009,2,1,0,392,322,4.33030238270274
"10056","ID_6",1982,6,0,0,218,306,91.0683523194943
"10057","ID_11",1981,11,0,0,266,76,34.8621257351316
"10058","ID_17",2004,6,1,0,230,155,61.1060554872626
"10059","ID_20",1984,3,0,0,311,20,18.7641342455255
"10060","ID_4",1990,2,0,0,99,320,82.7956697336172
"10061","ID_15",1989,8,0,0,265,274,12.2553662173569
"10062","ID_9",1987,2,1,0,372,44,70.8583554972932
"10063","ID_5",1997,5,1,0,383,172,66.2517376464716
"10064","ID_1",1991,6,0,0,175,583,4.63781716077762
"10065","ID_15",1994,2,1,0,213,335,123.460810963111
"10066","ID_7",2006,1,1,1,100,237,54.037704791478
"10067","ID_17",1980,8,0,0,36,247,13.9751288746544
"10068","ID_5",1983,1,0,0,348,34,59.842939831216
"10069","ID_14",1990,5,0,0,79,249,78.645400659035
"10070","ID_9",2001,2,1,1,264,109,114.841569313135
"10071","ID_1",2005,6,1,1,192,122,165.367814873687
"10072","ID_1",2007,10,1,1,118,540,8.99351127963724
"10073","ID_1",1996,9,0,0,87,80,96.1031208378312
"10074","ID_15",1991,1,0,0,107,223,31.0087211588567
"10075","ID_15",2000,6,1,1,64,356,15.8191208528301
"10076","ID_6",1989,5,0,0,288,334,4.20851500355607
"10077","ID_3",1986,4,0,0,392,175,24.3973112706145
"10078","ID_6",2002,6,1,1,162,221,369.621556037285
"10079","ID_15",2009,5,1,1,190,133,66.0290508225523
"10080","ID_20",1988,6,0,0,90,107,157.114988172607
"10081","ID_3",1998,3,0,0,329,438,9.63390466960549
"10082","ID_11",1989,11,1,0,260,128,25.6629193801833
"10083","ID_1",2000,6,1,0,318,68,14.7779082652842
"10084","ID_2",2003,9,1,0,214,510,7.00518750270142
"10085","ID_6",1999,8,1,0,152,469,9.18550193880879
"10086","ID_19",2008,3,1,0,113,87,46.0109092046709
"10087","ID_6",1995,12,0,0,87,25,29.5830851952989
"10088","ID_4",1994,4,0,0,71,104,106.88266262639
"10089","ID_20",1990,11,0,0,161,163,29.3451564978507
"10090","ID_19",1985,3,0,0,157,74,5.61099404751902
"10091","ID_7",2007,2,1,1,147,417,5.20291927439365
"10092","ID_12",1989,3,0,0,107,368,35.1811105563257
"10093","ID_15",1992,1,0,0,75,324,33.8860704197523
"10094","ID_2",1990,1,0,0,18,159,40.7117168316298
"10095","ID_7",2000,9,1,0,151,199,325.658568326378
"10096","ID_15",1989,5,0,0,319,275,12.4437947560438
"10097","ID_7",1982,4,0,0,31,81,13.3111452890354
"10098","ID_20",2001,1,1,0,378,465,10.9269974611617
"10099","ID_1",2006,4,1,1,168,189,360.760947895246
"10100","ID_3",1991,4,0,0,249,576,6.28127250942574
"10101","ID_20",1980,1,0,0,120,511,144.648184181625
"10102","ID_12",2006,7,1,1,110,58,48.3261988500813
"10103","ID_6",1993,10,0,0,392,63,69.931697329125
"10104","ID_15",1982,9,0,0,293,337,41.8746938810227
"10105","ID_8",2009,7,1,0,368,460,4.66256800677594
"10106","ID_18",1981,10,0,0,348,376,29.6889433407351
"10107","ID_4",2000,5,1,0,91,159,342.390743365278
"10108","ID_12",2009,1,1,1,380,46,29.4841758640701
"10109","ID_3",1985,9,0,0,202,275,16.0864381715319
"10110","ID_12",2004,11,1,1,199,111,127.833678482262
"10111","ID_16",1980,9,0,0,287,368,84.8934674751043
"10112","ID_6",2006,3,1,1,196,169,83.3172396926628
"10113","ID_20",2004,11,1,0,31,479,10.4996853709087
"10114","ID_11",1981,1,0,0,74,401,47.4006846608919
"10115","ID_4",2003,3,1,0,63,18,22.2466090529081
"10116","ID_7",2004,2,1,1,259,107,256.345928157918
"10117","ID_15",1987,5,0,0,72,335,34.6522256291841
"10118","ID_2",1990,4,0,0,172,133,63.8731960958237
"10119","ID_14",2008,8,1,0,9,561,7.60761992775736
"10120","ID_6",1984,10,0,0,243,211,29.9624990002965
"10121","ID_6",2004,9,1,1,60,472,10.6803459027632
"10122","ID_2",2009,10,1,0,106,360,1.57456956962535
"10123","ID_4",1988,5,0,0,340,386,8.45936584776719
"10124","ID_14",1994,8,1,0,55,198,77.4718821723677
"10125","ID_17",1984,7,0,0,176,590,14.8372375567471
"10126","ID_19",1985,6,0,0,390,83,62.035248738695
"10127","ID_1",2009,2,1,1,10,22,7.64286895370341
"10128","ID_8",1986,6,0,0,46,218,53.5042051170218
"10129","ID_15",1980,4,0,0,138,132,77.473714955974
"10130","ID_1",1993,6,0,0,374,41,43.0506573953252
"10131","ID_12",1988,8,0,0,156,128,34.7355602316196
"10132","ID_3",1982,10,0,0,366,404,27.800911160203
"10133","ID_16",2004,12,1,1,165,575,15.5425601225167
"10134","ID_10",2002,4,1,1,310,530,9.94092291087874
"10135","ID_2",1996,6,0,0,163,352,30.8381445491717
"10136","ID_4",1989,7,0,0,156,288,39.9655701762303
"10137","ID_3",2008,3,1,0,161,121,71.5459618878364
"10138","ID_11",1993,8,1,0,377,485,9.57246918053236
"10139","ID_18",2009,10,1,1,159,230,249.682207001928
"10140","ID_10",1982,5,0,0,289,86,15.4708260103967
"10141","ID_17",2003,11,1,0,161,73,17.8900712277273
"10142","ID_1",1991,9,0,0,24,528,4.0743093029662
"10143","ID_11",1985,3,0,0,114,287,29.999777730798
"10144","ID_3",2009,10,1,0,378,114,62.7504904064048
"10145","ID_9",2003,5,1,1,269,220,31.2488327338858
"10146","ID_10",1999,8,0,0,101,575,7.83797645229287
"10147","ID_1",2001,6,1,0,357,61,71.6767843022558
"10148","ID_3",1983,6,0,0,248,208,25.026529009972
"10149","ID_10",2002,1,1,1,327,159,72.8491953451492
"10150","ID_10",1988,4,0,0,345,260,18.5398403213198
"10151","ID_10",1988,2,0,0,156,211,31.4794877889484
"10152","ID_18",1987,12,0,0,102,475,5.10488272162463
"10153","ID_5",2001,8,1,0,165,248,124.756389425213
"10154","ID_5",1984,4,0,0,337,201,7.69543214502321
"10155","ID_17",1999,11,1,0,240,123,116.948335101699
"10156","ID_18",1985,12,0,0,76,574,8.87175992238053
"10157","ID_14",2008,4,1,0,116,262,19.0041499017833
"10158","ID_3",2009,7,1,0,51,212,70.1947404960989
"10159","ID_17",1982,7,0,0,290,525,79.5397843374016
"10160","ID_1",2007,4,1,1,370,115,112.535614149273
"10161","ID_10",1985,3,0,0,233,102,98.4325083602974
"10162","ID_1",1984,12,0,0,250,387,7.88057033009255
"10163","ID_19",1992,11,0,0,41,157,45.0994870872581
"10164","ID_6",1989,3,0,0,133,485,3.10189010737753
"10165","ID_20",1986,11,0,0,34,7,9.05155967600451
"10166","ID_3",2009,12,1,0,308,172,33.3386094914405
"10167","ID_18",2003,9,1,1,346,487,19.7336003077219
"10168","ID_13",1982,10,0,0,342,295,16.9741283648954
"10169","ID_12",1991,11,0,0,20,166,83.0941509561226
"10170","ID_3",1992,10,0,0,132,195,46.4676692014173
"10171","ID_15",2004,2,1,1,124,181,447.246129580619
"10172","ID_10",1989,2,0,0,210,497,9.6309090524723
"10173","ID_9",2001,9,1,1,206,232,81.0076331129717
"10174","ID_16",2004,9,1,1,347,80,62.5096930079662
"10175","ID_2",1997,11,0,0,74,163,59.317670114104
"10176","ID_19",1991,1,0,0,192,144,49.285551312953
"10177","ID_8",1989,5,0,0,228,430,65.7938035394534
"10178","ID_8",1983,8,0,0,283,283,27.4697092076928
"10179","ID_4",1984,4,0,0,353,87,71.948109992273
"10180","ID_10",1984,9,0,0,171,148,27.0548760640207
"10181","ID_15",1985,1,0,0,121,324,168.489813329025
"10182","ID_8",2002,9,1,0,219,130,137.478688957848
"10183","ID_14",1997,5,1,0,380,513,18.8207050323274
"10184","ID_9",1993,12,1,0,172,255,21.7828298478987
"10185","ID_7",1992,7,0,0,293,477,4.33872030135592
"10186","ID_3",1993,5,0,0,90,459,5.65563318983424
"10187","ID_20",1994,5,0,0,21,395,7.16580320554102
"10188","ID_7",2008,10,1,1,269,481,10.2640593737932
"10189","ID_18",1990,12,0,0,51,296,17.8691396003023
"10190","ID_16",2005,12,1,1,172,156,92.0589970258723
"10191","ID_2",2005,3,1,0,167,111,27.0624938740916
"10192","ID_11",1993,10,1,0,126,439,7.48364840822403
"10193","ID_4",1989,4,0,0,106,371,93.6466035610817
"10194","ID_11",2006,3,1,0,53,381,4.60884498046982
"10195","ID_9",2007,2,1,1,207,193,24.2352148682851
"10196","ID_20",1985,7,0,0,299,509,18.036129301175
"10197","ID_11",1985,12,0,0,184,421,21.8292448794967
"10198","ID_15",1993,2,0,0,77,112,65.7668941642179
"10199","ID_11",2002,11,1,0,293,302,25.3796889492838
"10200","ID_2",1981,11,0,0,129,147,69.7019700027517
"10201","ID_15",2003,7,1,1,226,194,47.5561174781687
"10202","ID_15",1999,10,1,1,68,66,85.0288770554226
"10203","ID_11",2002,8,1,0,19,344,13.6051062013708
"10204","ID_11",1986,9,0,0,51,119,96.6573352460961
"10205","ID_16",2000,4,0,0,134,131,62.8079452549582
"10206","ID_3",1996,6,0,0,376,150,98.6119242802294
"10207","ID_12",1989,8,0,0,133,268,51.0666576935538
"10208","ID_15",1992,6,0,0,363,180,35.8674949622163
"10209","ID_11",2007,10,1,0,369,141,60.605408571872
"10210","ID_4",1987,10,0,0,221,60,5.15114228049789
"10211","ID_19",1994,2,0,0,112,307,62.7118283575091
"10212","ID_16",1986,4,0,0,261,469,80.22740252391
"10213","ID_9",2002,5,1,1,142,329,28.053369114247
"10214","ID_1",1983,5,0,0,142,382,356.659426448033
"10215","ID_4",1983,8,0,0,339,456,22.2656675932914
"10216","ID_14",1988,2,0,0,364,448,18.689044556899
"10217","ID_8",2001,1,1,0,71,90,64.8187299900946
"10218","ID_13",2005,12,1,0,46,75,14.8152118134502
"10219","ID_17",2009,6,1,0,98,394,5.93117108624971
"10220","ID_4",2000,11,1,0,99,118,64.8235699064815
"10221","ID_14",1993,8,1,0,195,453,16.5984951608884
"10222","ID_1",1981,9,0,0,14,218,10.9864544041612
"10223","ID_14",2000,8,1,0,313,135,25.5576704296854
"10224","ID_10",2002,7,1,1,112,174,426.465125662102
"10225","ID_16",1986,8,0,0,71,151,45.0201111957006
"10226","ID_5",2002,1,1,0,137,186,83.6936569113591
"10227","ID_3",2004,11,1,0,15,298,11.8206516615562
"10228","ID_6",1995,2,0,0,346,73,48.9229989917788
"10229","ID_9",1987,2,1,0,386,588,5.38084576732419
"10230","ID_1",1997,6,0,0,36,562,13.889538171361
"10231","ID_14",1986,9,0,0,146,177,32.4276057304327
"10232","ID_19",1986,2,0,0,189,283,19.3803796787137
"10233","ID_18",1992,12,0,0,95,169,60.1688926634998
"10234","ID_1",2000,11,1,0,138,197,326.428986238049
"10235","ID_9",2008,5,1,1,20,340,6.72498525727825
"10236","ID_5",2009,6,1,0,332,380,3.12903162023528
"10237","ID_8",1984,1,0,0,178,290,38.0804061523522
"10238","ID_1",2002,9,1,0,64,484,10.4519036477826
"10239","ID_13",1995,10,1,0,269,14,15.7318481618907
"10240","ID_19",2006,3,1,0,357,433,7.41315762682549
"10241","ID_10",1993,10,0,0,12,425,8.03713193329969
"10242","ID_17",1998,12,1,0,134,193,288.769788187075
"10243","ID_10",2001,1,1,0,179,213,139.309440582688
"10244","ID_20",1994,7,0,0,164,123,162.287734988338
"10245","ID_15",2001,3,1,1,233,110,152.010324752648
"10246","ID_15",2009,9,1,1,185,109,124.853309684811
"10247","ID_14",1994,6,1,0,208,281,40.2035029676138
"10248","ID_6",2007,11,1,1,102,137,123.950456168206
"10249","ID_7",1984,7,0,0,97,299,28.2264953456287
"10250","ID_12",1986,4,0,0,61,515,18.4628613351296
"10251","ID_17",1986,8,1,0,389,11,24.3640061690998
"10252","ID_17",1999,1,1,0,388,482,13.4069103053499
"10253","ID_8",1998,1,1,0,315,182,26.3547913026163
"10254","ID_19",2007,11,1,0,349,436,5.61782813983847
"10255","ID_11",1995,7,1,0,342,274,16.1958668531979
"10256","ID_13",1995,6,1,0,82,84,68.7694338921656
"10257","ID_17",1991,2,1,0,47,449,4.21789367916641
"10258","ID_19",2008,10,1,0,149,199,108.002592795358
"10259","ID_9",1983,8,0,0,297,35,3.88616483819625
"10260","ID_7",1986,9,0,0,317,356,13.6274682057973
"10261","ID_18",1995,2,1,0,74,289,169.649104162635
"10262","ID_3",1983,10,0,0,87,169,97.3817065250773
"10263","ID_10",1982,3,0,0,79,357,21.0369203804744
"10264","ID_1",2003,5,1,0,299,294,10.4512138510672
"10265","ID_9",1995,1,1,1,227,313,79.9507494479416
"10266","ID_6",2007,11,1,1,52,77,41.1290259668924
"10267","ID_18",2008,1,1,1,308,399,17.1783784345788
"10268","ID_18",2005,6,1,1,352,151,103.277226512169
"10269","ID_8",1984,11,0,0,33,249,115.071286244121
"10270","ID_20",1987,5,0,0,341,99,37.6982896414565
"10271","ID_16",1988,11,0,0,390,33,19.9272763785075
"10272","ID_17",2006,6,1,0,97,359,9.02213265262774
"10273","ID_4",1984,7,0,0,130,100,17.5427052745476
"10274","ID_14",2006,5,1,0,231,40,17.3751459760943
"10275","ID_12",1995,7,0,0,167,589,7.54842346525692
"10276","ID_7",1988,8,0,0,121,254,31.6124138731752
"10277","ID_8",2002,6,1,0,25,217,124.056556665782
"10278","ID_14",1982,7,0,0,334,101,129.887365670208
"10279","ID_10",1992,4,0,0,70,511,5.06320908266567
"10280","ID_1",1985,1,0,0,224,270,9.81516371625234
"10281","ID_10",1999,6,0,0,51,84,21.4894279947764
"10282","ID_13",1988,7,0,0,167,381,8.70651354505405
"10283","ID_11",1983,3,0,0,359,368,18.5647956539602
"10284","ID_18",1997,3,1,0,267,287,167.557460012025
"10285","ID_10",1982,7,0,0,321,293,14.5066397961888
"10286","ID_19",2008,4,1,0,373,150,123.627670789624
"10287","ID_4",1987,8,0,0,358,206,22.4078024957175
"10288","ID_17",2006,4,1,0,317,197,20.7636882585595
"10289","ID_1",1989,11,0,0,219,407,110.358488830224
"10290","ID_20",2009,9,1,0,163,435,4.37364848921261
"10291","ID_5",1991,4,1,0,168,232,33.7703746398309
"10292","ID_17",1987,2,1,0,56,252,43.2924904171934
"10293","ID_8",1980,2,0,0,272,268,43.0847811485001
"10294","ID_14",1980,7,0,0,194,443,29.4983337649273
"10295","ID_3",2006,10,1,0,138,155,153.390143867125
"10296","ID_14",2000,2,1,0,259,112,208.230953518821
"10297","ID_12",2002,5,1,1,96,210,248.593855312699
"10298","ID_10",2007,5,1,1,302,501,4.23892030199098
"10299","ID_16",1980,5,0,0,318,241,15.2531469848428
"10300","ID_4",1987,5,0,0,320,80,4.7482599170532
"10301","ID_14",2000,7,1,0,137,222,170.262305827507
"10302","ID_18",2007,9,1,1,160,290,21.8237875884759
"10303","ID_7",2004,12,1,1,108,479,11.2006666446824
"10304","ID_13",1992,3,1,0,243,370,93.1660953164067
"10305","ID_4",1987,11,0,0,315,465,23.3546371920868
"10306","ID_19",1982,10,0,0,77,257,93.5039892999823
"10307","ID_17",2004,2,1,0,147,228,65.8167215488901
"10308","ID_20",2007,11,1,0,121,183,261.287991375099
"10309","ID_3",1987,7,0,0,230,24,9.87551976712942
"10310","ID_12",1986,5,0,0,37,366,22.1500391580811
"10311","ID_5",2004,9,1,0,254,211,9.53848885269357
"10312","ID_12",1986,7,0,0,341,216,37.1298388326779
"10313","ID_12",1996,5,0,0,108,394,6.17004632388345
"10314","ID_16",1983,9,0,0,196,79,27.3526327705679
"10315","ID_9",2000,1,1,1,330,345,30.3534993371145
"10316","ID_6",1992,4,0,0,385,271,26.2882853589306
"10317","ID_4",1994,11,0,0,230,118,169.708759667816
"10318","ID_14",1999,9,1,0,60,210,107.277630479658
"10319","ID_5",1994,3,1,0,380,524,6.97244115248157
"10320","ID_19",2002,1,1,0,177,248,93.0471998252514
"10321","ID_1",2004,3,1,0,322,190,45.9278726673
"10322","ID_2",1981,5,0,0,8,565,23.1807565745846
"10323","ID_16",2001,1,1,0,305,515,15.0274030053188
"10324","ID_8",1994,5,0,0,356,94,42.8063052089582
"10325","ID_9",2009,4,1,1,66,107,49.3471159891266
"10326","ID_18",1997,4,1,0,234,334,87.5767514979824
"10327","ID_3",1996,1,0,0,196,567,6.28617229090445
"10328","ID_10",1996,6,0,0,378,360,7.27790201786862
"10329","ID_12",1987,1,0,0,363,182,23.9530568310539
"10330","ID_1",1993,8,0,0,370,160,76.4481525709875
